source_file,source_row,board,model,candidate,method_family,throughput_or_metric,gain_or_delta,accuracy,replay,decision,outcome_class,evidence_path
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,7,f746,ic,ic,cmsis_nn_ofast,6.859,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,8,f746,ic,ic,cmsis_nn_ofast,6.859,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,9,f746,ic,ic,cmsis_nn_ofast,6.859,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,10,f746,ad,ad,other,376.302,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,11,f746,ad,ad,other,376.301,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv,12,f746,ad,ad,other,376.297,,,,repro_pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_reproducibility_freeze.csv
02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv,1,f746,kws,kws,cmsis_nn_ofast,26.652,,top1_90.1_auc_0.995,,finalized_no_minimal_retest_required,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv
02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv,2,f746,vww,vww,fixed_shape_codegen,8.290,,top1_85.8_auc_0.937,,finalized_no_minimal_retest_required,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv
02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv,3,f746,ic,ic,cmsis_nn_ofast,6.859,,top1_87.5_auc_0.988,,finalized_no_minimal_retest_required,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv
02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv,4,f746,ad,ad,static_schedule,396.286,,top1_78.1_auc_0.862,,finalized_no_minimal_retest_required,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_final_retained_replay_check.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,1,f746,vww,f746_vww_final_hardening_replay,fixed_shape_codegen,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,2,f746,vww,f746_vww_final_hardening_replay,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,3,f746,vww,f746_vww_final_hardening_replay,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,4,f746,vww,f746_vww_final_hardening_replay,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,5,f746,vww,f746_vww_final_hardening_replay,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,6,f746,vww,f746_vww_final_hardening_replay,fixed_shape_codegen,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,7,f746,vww,f746_vww_final_hardening_replay,fixed_shape_codegen,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv,8,f746,vww,f746_vww_final_hardening_replay,other,,,,,pass,success_or_retained,02_evidence_raw/remote_stm32/validation/f746_vww_final_hardening_replay.csv
02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv,5,f746,kws,cmsis_nn_release_plus_ofast,cmsis_nn_ofast;public_comparison,,,,,series_target_reached,success_or_retained,02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv
02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv,6,f746,vww,cmsis_nn_release_plus_ofast,cmsis_nn_ofast;public_comparison,,,,,series_target_reached,success_or_retained,02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv
02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv,7,f746,ic,cmsis_nn_release_plus_ofast,cmsis_nn_ofast;public_comparison,,,,,series_target_reached,success_or_retained,02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv
02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv,8,f746,ad,cmsis_nn_release_plus_ofast,cmsis_nn_ofast;public_comparison,,,,,series_target_reached,success_or_retained,02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv
02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv,11,f746,ad,cmsis_nn_o3_squeeze,cmsis_nn_ofast;public_comparison,,,,,series_target_reached,success_or_retained,02_evidence_raw/remote_stm32/validation/reproducibility_matrix.csv
